0.00037803292;4.55408596892738
0.00039350927;7.483508423482917
0.00041288286;10.870516297498664
0.00043131825;14.644907094679748
0.00045119207;18.08043241553833
0.0004520465399998;21.19321836530997
0.00047955807;25.011092683516996
0.00049000047;28.816556605200283
0.00050959133;31.89701523385121
0.00051457763;35.32168479740289
0.00053708464;39.071936342464234
0.00054740295;42.2842065996552
0.00056754112;45.596958270741126
0.00058699578;49.10489882746731
0.00058841486;52.04240979160576
0.00061020087;55.7200893262222
0.00061790477;58.30217669654291
0.00063210435;61.66536441267505
0.0006460761299999;64.58676036174096
0.00065939464;68.05768901166485
0.0006748011;70.95661225765474
0.00068065025;73.62813171080887
0.0006950094599999;76.22321977678527
0.0007086729999999;79.76574047002127
0.00071796529;82.13372216117033
0.0007399497899999;85.21229092522206
0.00075107127;87.9327179973182
0.00075130872;90.25485194632361
0.00076125719;93.08473892748042
0.00078520775;96.47477492010043
0.00078906424;98.53779225100064
0.0008001037699998;101.11636605603557
0.0008145766;102.98586508312582
0.00083134323;105.98650024700818
0.0008382152;109.16864105175073
0.0008518853;111.5058475405043
0.0008700209899999;114.83869861977881
0.00087459594;116.32286993255164
0.00089010239;118.89827295915795
0.00090667769;122.13573351346447
0.00091318108;124.2447649389537
0.0009285146;127.07926441973243
0.00093349732;129.180457116356
0.00095547244;132.8454585782411
0.00096494555;134.9583816427556
0.0009767016;137.9423714801335
0.00099120572;140.0412352425217
0.0010031091;142.84852349602266
0.0010188392;145.80919878613125
0.001023917;147.7930777218789
0.001038416;151.2718249367357
0.0010480341;153.9012874671076
0.0010608931;156.0079849173783
0.0010791715;158.71751842479358
0.0010917661;161.74119088186964
0.0011021893;164.70016736064204
0.0011188634;167.4108502122254
0.0011269647999999;170.008342827185
0.0011403578;172.12473408813656
0.0011581553;176.0151279905633
0.0011670461;178.21076854829766
0.0011835506;181.35004587294705
0.001199655;183.74558157823103
0.0012125456;186.18322461612914
0.0012277573;189.78017280490388
0.0012311877;192.3439412422999
0.001245707;194.86676177321627
0.0012581317;197.93672053797374
0.0012788603;201.90330386038494
0.0012855733999998;203.25826469194553
0.0013102065;206.00634659784043
0.0013272391;209.77774809198786
0.0013281693999998;212.3319991531149
0.0013411071999999;215.15791888049847
0.0013545083999999;218.15002974180086
0.0013752326;221.00986520410942
0.001384971;223.43073184994
0.0014018363;226.1032242128505
0.0014158666;229.7009083851715
0.00142509;231.81731476907257
0.0014401585;234.76005928196236
0.0014565075999999;237.90324336858663
0.0014743236;241.23563067740733
0.0014819968;243.2379344067267
0.0014917952;245.21990280984406
0.001506425;248.37458033814914
0.0015218553;251.9091917287548
0.0015289791;253.4286348009316
0.0015313615;255.9297639811669
0.0015453844;257.6610241261456
0.0015542115;259.91415709720025
0.0015628545999999;261.19808543458316
0.0015663244;263.03263532519384
0.0015778649;265.5419561031183
0.0015840656;267.4990270902437
0.0015892081;269.1196174901953
0.0015972586;271.2532892415337
0.001600534;272.3996491475698
0.0016136402999999;274.0771875346568
0.0016257715;276.5696361418331
0.0016300206;279.2040539586841
0.0016419186999999;280.89447205783017
0.0016376287999999;282.6945769102806
0.0016533196;284.35805599524133
0.001656487;285.65585207738917
0.001668735;288.1706524040449
0.0016765079999999;290.2408178491133
0.0016789734;290.81537903152633
0.0016855742;293.22819522719715
0.0016970339;295.20576789296985
0.001701134;296.2920846481898
0.0017081061999998;298.2490548156513
0.0017269482;300.66494601107
0.0017410833;303.1457348241201
0.0017327432;304.7536169054413
0.0017511100999999;307.01198745803384
0.0017510362;308.4915563531511
0.0017666753999999;309.703685966911
0.0017736574999999;312.8755734118383
0.0017814329;313.7496143647857
0.0017960592;317.1065663847077
0.0018006388999999;318.7986228033916
0.0018114708;320.00517204875644
0.0018205594;322.1605502737254
0.0018174355;322.96017119178924
0.0018293474999999;325.9010354179479
0.0018462569;327.6948188774739
0.001857897;330.6329660136913
0.0018561092;331.498356639479
0.0018622887;333.2669755109037
0.0018810298;335.38141087037616
0.0018939762;338.45347172512527
0.0018966839999998;340.505056106143
0.0019082858;341.9675058223356
0.0019114432;342.98548700938636
0.001921058;345.2935969431478
0.0019271174;347.0272818010425
0.0019460601;349.62244548176676
0.0019431666999999;351.0942462217831
0.0019621351;354.16777400264147
0.0019639011;355.7870940748284
0.0019756863;357.91477713813305
0.0019798481;359.41068890076326
0.0019883554;361.7704033794751
0.0020013377;363.91993910492306
0.0020081745;365.01190680230275
0.0020137088999999;367.43385221853663
0.0020268567;369.4648341012431
0.0020316984;371.05102987286637
0.002043106;374.0623519211187
0.0020461914;374.96435016685655
0.0020641457;378.23428473489474
